COHO:0000090,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Health2000 Study
COHO:0000091,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Heart Protection Study
COHO:0000092,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Hoorn Diabetes Care System
COHO:0000093,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Hospital Discharge Register Sweden
COHO:0000094,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Human Genetics Initiative
COHO:0000095,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Hunter Community Study
COHO:0000096,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Icelandic Cancer Registry
COHO:0000097,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Identification of Men with a genetic predisposition to ProstAte Cancer
COHO:0000098,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,IIBDGC genotyped CD study
COHO:0000099,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Indiana Sisters Study
COHO:0000100,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,INfancia y Medio Ambiente Project
COHO:0000101,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,International Cancer Genome Consortium-Chronic Lymphocytic Leukemia
COHO:0000102,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,International Headache Genetics Consortium
COHO:0000103,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,International Multiple Sclerosis Genetics Consortium
COHO:0000104,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,International Schizophrenia Consortium
COHO:0000105,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Italian Network on Genetic Isolates Studies
COHO:0000106,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Leeds Melanoma Cohort
COHO:0000107,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Leiden Longevity Study
COHO:0000108,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,LifeLines
COHO:0000109,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Living Biobank
COHO:0000110,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Los Angeles component of The Womens Contraceptive and Reproductive Experiences Study
COHO:0000111,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Lothian Birth Cohort
COHO:0000112,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Lund Stroke Register
COHO:0000113,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Marseille Thrombosis Association Study
COHO:0000114,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Mexican Biobank
COHO:0000115,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,MIRAGE
COHO:0000116,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Molecular Genetics of Schizophrenia Collaboration
COHO:0000117,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,"MOnica Risk, Genetics, Archiving and Monograph"
COHO:0000118,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Monitoring of Trends and Determinants in Cardiovascular Disease
COHO:0000119,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Multi-Ethnic Study of Atherosclerosis
COHO:0000120,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Multicenter Family Study
COHO:0000121,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Multiethnic Cohort Study of Diet and Health
COHO:0000122,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Multiple Environmental and Genetic Assessment of Risk Factors for Venous Thrombosis
COHO:0000123,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,National Health Service Blood and Transplant
